"237","Massachusetts","MA","Hampshire","North Hatfield","01066","US","US","-72.625300","42.410700","1"
"238","Massachusetts","MA","Worcester","Oakham","01068","US","US","-72.051399","42.353309","1"
"239","Massachusetts","MA","Hampden","Palmer","01069","US","US","-72.307682","42.192062","1"
"240","Massachusetts","MA","Hampshire","Plainfield","01070","US","US","-72.925186","42.519603","1"
"241","Massachusetts","MA","Hampden","Russell","01071","US","US","-72.854502","42.169224","1"
"242","Massachusetts","MA","Franklin","Shutesbury","01072","US","US","-72.419998","42.463022","1"
"243","Massachusetts","MA","Hampshire","Southampton","01073","US","US","-72.741034","42.230586","1"
"244","Massachusetts","MA","Worcester","South Barre","01074","US","US","-72.099800","42.382400","1"
"245","Massachusetts","MA","Hampshire","South Hadley","01075","US","US","-72.575936","42.258591","1"
"246","Massachusetts","MA","Hampden","Southwick","01077","US","US","-72.772197","42.049922","1"
"247","Massachusetts","MA","Hampden","Thorndike","01079","US","US","-72.327100","42.196800","1"
"248","Massachusetts","MA","Hampden","Three Rivers","01080","US","US","-72.370504","42.178348","1"
"249","Massachusetts","MA","Hampden","Wales","01081","US","US","-72.231415","42.061818","1"
"250","Massachusetts","MA","Hampshire","Ware","01082","US","US","-72.277566","42.288872","1"
"251","Massachusetts","MA","Worcester","Warren","01083","US","US","-72.197431","42.202992","1"
"252","Massachusetts","MA","Hampshire","West Chesterfield","01084","US","US","-72.879415","42.386792","1"
"253","Massachusetts","MA","Hampden","Westfield","01085","US","US","-72.771374","42.162725","1"
"254","Massachusetts","MA","Hampden","Westfield","01086","US","US","-72.750100","42.125300","1"
"255","Massachusetts","MA","Hampshire","West Hatfield","01088","US","US","-72.646558","42.388711","1"
"256","Massachusetts","MA","Hampden","West Springfield","01089","US","US","-72.641677","42.125682","1"
"257","Massachusetts","MA","Hampden","West Springfield","01090","US","US","-72.620600","42.106800","1"
"258","Massachusetts","MA","Worcester","West Warren","01092","US","US","-72.221696","42.202417","1"
"259","Massachusetts","MA","Franklin","Whately","01093","US","US","-72.635300","42.439900","1"
"260","Massachusetts","MA","Worcester","Wheelwright","01094","US","US","-72.140500","42.351700","1"
"261","Massachusetts","MA","Hampden","Wilbraham","01095","US","US","-72.432176","42.134675","1"
"262","Massachusetts","MA","Hampshire","Williamsburg","01096","US","US","-72.770062","42.436118","1"
"263","Massachusetts","MA","Hampden","Woronoco","01097","US","US","-72.875100","42.159400","1"
"264","Massachusetts","MA","Hampshire","Worthington","01098","US","US","-72.947238","42.390244","1"
"265","Massachusetts","MA","Hampden","Springfield","01101","US","US","-72.598079","42.105696","1"
"266","Massachusetts","MA","Hampden","Springfield","01102","US","US","-72.590500","42.101500","1"
"267","Massachusetts","MA","Hampden","Springfield","01103","US","US","-72.590557","42.103366","1"
"268","Massachusetts","MA","Hampden","Springfield","01104","US","US","-72.569176","42.129540","1"
"269","Massachusetts","MA","Hampden","Springfield","01105","US","US","-72.581566","42.100995","1"
"270","Massachusetts","MA","Hampden","Longmeadow","01106","US","US","-72.565884","42.050560","1"
"271","Massachusetts","MA","Hampden","Springfield","01107","US","US","-72.608910","42.121306","1"
"272","Massachusetts","MA","Hampden","Springfield","01108","US","US","-72.557783","42.081140","1"
"273","Massachusetts","MA","Hampden","Springfield","01109","US","US","-72.549032","42.118748","1"
